YearStart,LocationAbbr,Topic,Question,DataValue
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,21.4
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,32.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.4
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,29.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,33.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for additional and more extensive health benefits among adults aged >= 18 years,30.9
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines among high school students,27.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Participation in daily school physical education classes among high school students,29.4
2013,US,"Nutrition, Physical Activity, and Weight Status",Soda consumption among high school students,27
2013,US,"Nutrition, Physical Activity, and Weight Status",Infants breastfed at 6 months,51.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Receiving formula supplementation within the first 2 days of life among breastfed infants,17.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Live births occurring at Baby Friendly Facilities,7.2
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,57.7
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,70.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,64.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,58.5
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,70.9
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,64.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among high school students,30.28
2013,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among women aged 18-44 years,51.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Television viewing among high school students,32.5
2013,US,"Nutrition, Physical Activity, and Weight Status",Computer use among high school students,41.3
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,39.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,28.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,33.5
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,39
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,33.4
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among high school students,66.57
2013,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among high school students,1
2013,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among high school students,1.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Census tracts with healthier food retailers within Â½ mile of boundary,69.5
2012,US,"Nutrition, Physical Activity, and Weight Status",Farmers markets that accept Women and Infant Children (WIC) farmers market nutrition program coupons,25.8
2012,US,"Nutrition, Physical Activity, and Weight Status",Farmers markets that accept Supplemental Nutrition Assistance Program (SNAP) benefits,21
2012,US,"Nutrition, Physical Activity, and Weight Status","Number of farmers markets per 100,000 residents",2.5
2012,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,250.8
2012,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,224.3
2012,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,787431
2012,US,Cardiovascular Disease,Mortality from diseases of the heart,170.5
2012,US,Cardiovascular Disease,Mortality from diseases of the heart,191
2012,US,Cardiovascular Disease,Mortality from diseases of the heart,599711
2012,US,Cardiovascular Disease,Mortality from coronary heart disease,105.4
2012,US,Cardiovascular Disease,Mortality from coronary heart disease,118.3
2012,US,Cardiovascular Disease,Mortality from coronary heart disease,371469
2012,US,Cardiovascular Disease,Mortality from heart failure,81.4
2012,US,Cardiovascular Disease,Mortality from heart failure,91.1
2012,US,Cardiovascular Disease,Mortality from heart failure,285949
2012,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),36.9
2012,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),40.9
2012,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),128546
2012,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,68.2
2012,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,3624
2012,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,83.9
2012,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,218897
2012,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.1
2012,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.2
2011,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,251.4
2011,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,228.6
2011,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,783475
2011,US,Cardiovascular Disease,Mortality from diseases of the heart,173.7
2011,US,Cardiovascular Disease,Mortality from diseases of the heart,191.5
2011,US,Cardiovascular Disease,Mortality from diseases of the heart,596577
2011,US,Cardiovascular Disease,Mortality from coronary heart disease,109.2
2011,US,Cardiovascular Disease,Mortality from coronary heart disease,120.4
2011,US,Cardiovascular Disease,Mortality from coronary heart disease,375295
2011,US,Cardiovascular Disease,Mortality from heart failure,83
2011,US,Cardiovascular Disease,Mortality from heart failure,91.3
2011,US,Cardiovascular Disease,Mortality from heart failure,284388
2011,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),37.9
2011,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),41.4
2011,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),128932
2011,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,69.5
2011,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,84
2011,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,218051
2011,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1
2011,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.1
2011,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,3403
2011,US,"Nutrition, Physical Activity, and Weight Status",Mean maternity practices in infant nutrition care (mPINC) score,70
2010,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,235.5
2010,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,254.1
2010,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,784454
2010,US,Cardiovascular Disease,Mortality from diseases of the heart,179.1
2010,US,Cardiovascular Disease,Mortality from diseases of the heart,193.6
2010,US,Cardiovascular Disease,Mortality from diseases of the heart,597689
2010,US,Cardiovascular Disease,Mortality from coronary heart disease,113.6
2010,US,Cardiovascular Disease,Mortality from coronary heart disease,122.9
2010,US,Cardiovascular Disease,Mortality from coronary heart disease,379559
2010,US,Cardiovascular Disease,Mortality from heart failure,84
2010,US,Cardiovascular Disease,Mortality from heart failure,90.4
2010,US,Cardiovascular Disease,Mortality from heart failure,279098
2010,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),39.1
2010,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),41.9
2010,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),129476
2010,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,69.6
2010,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,82.7
2010,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,213465
2010,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,0.9
2010,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1
2010,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,3010
2010,US,Diabetes,Prevalence of gestational diabetes,5.26
2010,US,"Nutrition, Physical Activity, and Weight Status",Infants breastfed at 6 months,49
2010,US,"Nutrition, Physical Activity, and Weight Status",Receiving formula supplementation within the first 2 days of life among breastfed infants,24.2
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,299782
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,461459
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,77623
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,11674
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.68
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,594582
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,282151
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,312431
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,479544
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,81833
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12098
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,8187
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2769
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.65
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.88
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.76
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,34.29
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.22
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,13.2
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.24
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.05
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.15
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.45
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.88
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,36.56
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,25.33
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,14.26
2015,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.65
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,569608
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,269826
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,7097
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2507
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.09
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.11
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.25
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.21
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,32.87
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,22.41
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,11.78
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,17.95
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.2
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,22.36
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.58
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.11
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,34.82
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.88
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.45
2014,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.19
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,553637
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,260697
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,292940
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,450492
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,73540
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,11720
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,7035
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2356
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.7
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.73
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,17.87
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,17.84
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,31.33
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,22.4
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,11.91
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,17.4
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.59
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.72
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.01
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.56
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,32.86
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.4
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.44
2013,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.72
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,74380
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12001
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,555274
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,258772
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,296502
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,451752
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,6726
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2390
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.98
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.21
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.03
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,32.17
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.16
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,11.71
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.23
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.69
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.77
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.15
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.59
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,33.53
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.77
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.16
2012,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.53
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,576773
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,266285
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,310488
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,471323
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,76165
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12363
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,6638
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2325
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.23
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.25
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.44
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.23
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,33.57
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,24.46
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.07
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,18.44
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.65
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,22.76
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.08
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.5
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,34.82
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,24.63
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.42
2011,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.61
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,596593
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,275467
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,321126
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,487636
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,79146
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,13061
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,6607
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,2404
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.16
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,22.36
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.22
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.04
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,35.6
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,26.74
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.52
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.56
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,21.48
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,23.86
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,19.74
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.2
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,36.84
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,26.47
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,12.82
2010,US,Cardiovascular Disease,Hospitalization for heart failure among Medicare-eligible persons aged >= 65 years,20.73
2014,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,38.1
2014,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,37.7
2014,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,41.3
2014,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,36.5
2014,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,34.6
2014,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,39.5
2016,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2016,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2016,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2016,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2016,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2016,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2014,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2014,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2014,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,
2014,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2014,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,
2012,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.8
2012,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.3
2012,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.4
2011,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.3
2011,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9
2011,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10
2011,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5
2011,US,Diabetes,Diabetes prevalence among women aged 18-44 years,5.9
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,70.5
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,71.8
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,69.4
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,72.8
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,75.4
2011,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,74.1
2011,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,68.3
